year,make,model,body_styles,trim_data,image_sources
2020,Alfa Romeo,Stelvio,['SUV'],,
2020,Audi,A3,['Sedan'],"{'Sedan': {'Premium': {'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 5', 'Horsepower': '184 @ 4400 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'Premium Plus': {'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 5', 'Horsepower': '184 @ 4400 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'S line Premium': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 4500 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'S line Premium Plus': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 4500 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/14203/2020-Audi-A3-front_14203_032_1815x776_0E_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,Audi,A4,['Sedan'],,
2020,Audi,A5,"['Coupe', 'Convertible', 'Sedan']",,
2020,Audi,A6,['Sedan'],"{'Sedan': {'Premium 2.0': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 4300 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'Premium Plus 2.0': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 4300 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'Premium 3.0': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '355 @ 5000 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}, 'Premium Plus 3.0': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '355 @ 5000 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}, 'Prestige 2.0': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 4300 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'Prestige 3.0': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '355 @ 5000 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-Audi-A6-FrontSide_AUA62001_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2020,Audi,A6 allroad,['Wagon'],,
2020,Audi,A7,['Sedan'],"{'Sedan': {'Premium': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '335 @ 5000 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}, 'Premium Plus': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '335 @ 5000 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}, 'Prestige': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '335 @ 5000 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13282/2020-Audi-A7-front_13282_032_1841x712_A2_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,Audi,Q3,['SUV'],"{'SUV': {'Premium': {'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'S line Premium': {'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'Premium Plus': {'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'S line Premium Plus': {'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'S line Prestige': {'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13829/2020-Audi-Q3-front_13829_032_1847x874_Y1_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,Audi,Q5,['SUV'],"{'SUV': {'45 TFSI Premium': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 hp HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, '45 TFSI Premium Plus': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 hp HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, '45 TFSI Prestige': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 hp HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/14210/2020-Audi-Q5-front_14210_032_1843x863_2D_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,Audi,Q7,['SUV'],,
2020,Audi,Q8,['SUV'],,
2020,Audi,R8,"['Coupe', 'Convertible']","{'Convertible': {'V10 Performance Spyder': {'Horsepower': '562 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}, 'V10 Spyder': {'Horsepower': '562 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'V10': {'Horsepower': '562 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}, 'V10 Performance': {'Horsepower': '562 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-Audi-R8-FrontSide_AUR8SP2001_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-Audi-R8-FrontSide_AUR82001_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2020,Audi,S4,['Sedan'],,
2020,Audi,S8,['Sedan'],,
2020,Audi,SQ5,['SUV'],"{'SUV': {'Premium': {'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5', 'Horsepower': '349 @ 5400 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}, 'Premium Plus': {'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5', 'Horsepower': '349 @ 5400 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}, 'Prestige': {'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5', 'Horsepower': '349 @ 5400 RPM HP', 'Engine': 'V6, Turbo, 3.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13367/2020-Audi-SQ5-front_13367_032_1853x865_2Y_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,Audi,TT,['Coupe'],"{'Coupe': {'Base Style': {'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 4', 'Horsepower': '228 @ 4500 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'TTS': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4', 'Horsepower': '288 @ 5400 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'RS': {'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 4', 'Horsepower': '394 hp HP', 'Engine': '5-Cyl, Turbo, 2.5 Liter'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13559/2020-Audi-TT-front_13559_032_1847x786_0E_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,2 Series,"['Coupe', 'Sedan', 'Convertible']",,
2020,BMW,3 Series,['Sedan'],"{'Sedan': {'330i xDrive': {'Horsepower': '254 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'M340i xDrive': {'Horsepower': '382 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'M340i': {'Horsepower': '382 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '330i': {'Horsepower': '254 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13482/2020-BMW-3%20Series-360SpinFrame_13482_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,4 Series,"['Coupe', 'Sedan', 'Convertible']","{'Coupe': {'430i': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, SULEV, 2.0 Liter'}, '430i xDrive': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, SULEV, 2.0 Liter'}, '440i': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4', 'Horsepower': '322 @ 5500 RPM HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter'}, '440i xDrive': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4', 'Horsepower': '322 @ 5500 RPM HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter'}}, 'Sedan': {'430i Gran Coupe': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, SULEV, 2.0 Liter'}, '430i xDrive Gran Coupe': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, SULEV, 2.0 Liter'}, '440i Gran Coupe': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5', 'Horsepower': '322 @ 5500 RPM HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter'}, '440i xDrive Gran Coupe': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5', 'Horsepower': '322 @ 5500 RPM HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter'}}, 'Convertible': {'430i': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, SULEV, 2.0 Liter'}, '430i xDrive': {'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 4', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, SULEV, 2.0 Liter'}, '440i': {'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4', 'Horsepower': '322 @ 5500 RPM HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter'}, '440i xDrive': {'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 4', 'Horsepower': '322 @ 5500 RPM HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter'}}}","{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13778/2020-BMW-4%20Series-front_13778_032_1840x743_B39_cropped.png?interpolation=high-quality&downsize=391:*', 'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13781/2020-BMW-4%20Series-front_13781_032_1847x753_B39_cropped.png?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13632/2020-BMW-4%20Series-front_13632_032_1838x729_B45_cropped.png?interpolation=high-quality&downsize=391:*'}"
2020,BMW,5 Series,['Sedan'],,
2020,BMW,7 Series,['Sedan'],"{'Sedan': {'750i xDrive': {'Horsepower': '523 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, '740i': {'Horsepower': '335 @ 5500 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '745e xDrive': {'Horsepower': '280 @ 5000 rpm HP', 'Engine': '6-Cyl, Hybrid, Turbo, 3.0 Liter', 'Combined Fuel Economy': '22 MPG | 56 MPGe', 'Seating': 'Seats 5'}, '740i xDrive': {'Horsepower': '335 @ 5500 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'ALPINA B7 xDrive': {'Horsepower': '600 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Seating': 'Seats 5', 'Combined Fuel Economy': '16 MPG'}, 'M760i xDrive': {'Horsepower': '600 @ 5500 rpm HP', 'Engine': 'V12, Twin Turbo, 6.6 Liter', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-BMW-7%20Series-FrontSide_BM7S1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2020,BMW,8 Series,"['Coupe', 'Convertible', 'Sedan']",,
2020,BMW,M2,['Coupe'],"{'Coupe': {'Base Style': {'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4', 'Horsepower': '405 @ 5230 RPM HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13862/2020-BMW-M2-front_13862_032_1832x778_C1X_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,X1,['SUV'],"{'SUV': {'sDrive28i': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'xDrive28i': {'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/14173/2020-BMW-X1-front_14173_032_1854x872_A83_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,X2,['SUV'],"{'SUV': {'sDrive28i': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'xDrive28i': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '228 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'M35i': {'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5', 'Horsepower': '301 @ 5000 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/12703/2020-BMW-X2-front_12703_032_1861x851_C10_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,X3,['SUV'],"{'SUV': {'sDrive30i': {'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'xDrive30i': {'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'M40i': {'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5', 'Horsepower': '382 @ 5800 RPM HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/12808/2020-BMW-X3-front_12808_032_1876x870_475_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,X3 M,['SUV'],,
2020,BMW,X4,['SUV'],"{'SUV': {'xDrive30i': {'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5', 'Horsepower': '248 @ 5200 RPM HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'M40i': {'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5', 'Horsepower': '382 @ 5800 RPM HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/CP/13895/2020-BMW-X4-front_13895_032_1843x828_C1M_cropped.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,X5,['SUV'],"{'SUV': {'M50i': {'Horsepower': '523 hp HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Seating': 'Seats 7'}, 'xDrive40i': {'Horsepower': '335 @ 5500 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Seating': 'Seats 7', 'Combined Fuel Economy': '18 MPG'}, 'xDrive50i': {'Horsepower': '456 @ 5250 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Seating': 'Seats 7', 'Combined Fuel Economy': '18 MPG'}, 'sDrive40i': {'Horsepower': '335 @ 5500 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Seating': 'Seats 7', 'Combined Fuel Economy': '22 MPG'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13155/2020-BMW-X5-360SpinFrame_13155_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2020,BMW,X6,['SUV'],,
